100
50
4
2

90	60	45	30
4	6	8	12

5810689.77
13074051.99

8000

200	244	282	346
300	366	423	519

-200	-500
300	-100
-200	700
300	0
700	-300
-500	-100
-300	0
0	-300
400	100
400	-500
-200	-400
500	-500
-400	100
-200	300
700	200
-1300	8000
-600	8800
-1600	8300
-1400	7700
-2600	8800
-2400	7900
-2500	7800
-1100	8000
-500	8800
-2100	9000
-500	8200
-2000	8000
-600	9100
-2500	8900
-2500	7400
-800	8800
-2100	7400
-2300	7400
-500	8700
-800	9100
-300	-800
-3000	1500
-1400	2400
-1200	1100
-100	700
200	1400
-2600	1500
-3600	200
-2900	700
-100	2800
-700	1700
-1000	3100
-2000	-200
-3300	2000
-2600	0
-1300	900
-800	1200
-3500	-800
-3300	2300
1000	-7000
800	-9500
-1200	-10100
600	-11300
-1700	-7600
-2300	-10200
1100	-10400
-1900	-9600
-1300	-7900
-5300	-3200
-7800	-200
-8700	-6100
-6000	-3200
-600	-1200
1000	-1600
-700	-1100
0	300
1000	200
-100	-1500
100	-300
1500	-200
1000	400
800	300
-5800	3200
-8800	3800
-7600	3400
-8300	5000
-6700	4300
-7500	3400
-9100	4400
-2400	100
-2000	400
-1700	-400
-2500	-100
-1700	200
-2400	200
-1200	-200
-1400	100
-1800	200
-2000	500
-1400	400
-2300	900
-2200	-300
-2200	-200
1700	100
500	700
	
-4379	-7439
-3794	7194
-9044	1809
-8323	8255
-6691	-422
-7670	-10472
-952	-966
1686	2598
-4298	-7970
299	707
-3971	-3509
-2938	-10268
-1714	-54
-3822	-4950
-4352	82
-8840	-7045
-5494	-4175
-3346	2448
-7126	2108
-4298	-354
1618	-8758
-884	-7154
-3305	-10826
-5032	-5154
-1061	5236
-1129	-7630
-3998	-8310
-966	5481
-3822	-3699
-4746	-11247
-3726	-7861
-6827	7004
-3223	-3672
-340	-10431
-5930	-10227
-6882	-2190
-1578	1795
-1754	-4923
-8500	-4978
-3713	-9942
-7262	7276
-3971	8813
-6406	4270
-6378	-4134
-5454	4855
-1197	4991
-2815	-10377
-5209	-3822
-6664	4080
-1333	3849
