323
65
4
2

90	60	45	30
4	6	8	12

49875.92
112220.83

8000

200	244	282	346
300	366	423	519

-100	-1600
100	-1600
-200	-1500
0	-1500
200	-1500
-300	-1400
-100	-1400
100	-1400
300	-1400
-400	-1300
-200	-1300
0	-1300
200	-1300
400	-1300
-500	-1200
-300	-1200
-100	-1200
100	-1200
300	-1200
500	-1200
-600	-1100
-400	-1100
-200	-1100
0	-1100
200	-1100
400	-1100
600	-1100
-700	-1000
-500	-1000
-300	-1000
-100	-1000
100	-1000
300	-1000
500	-1000
700	-1000
-800	-900
-600	-900
-400	-900
-200	-900
0	-900
200	-900
400	-900
600	-900
800	-900
-900	-800
-700	-800
-500	-800
-300	-800
-100	-800
100	-800
300	-800
500	-800
700	-800
900	-800
-1000	-700
-800	-700
-600	-700
-400	-700
-200	-700
0	-700
200	-700
400	-700
600	-700
800	-700
1000	-700
-1100	-600
-900	-600
-700	-600
-500	-600
-300	-600
-100	-600
100	-600
300	-600
500	-600
700	-600
900	-600
1100	-600
-1200	-500
-1000	-500
-800	-500
-600	-500
-400	-500
-200	-500
0	-500
200	-500
400	-500
600	-500
800	-500
1000	-500
1200	-500
-1300	-400
-1100	-400
-900	-400
-700	-400
-500	-400
-300	-400
-100	-400
100	-400
300	-400
500	-400
700	-400
900	-400
1100	-400
1300	-400
-1400	-300
-1200	-300
-1000	-300
-800	-300
-600	-300
-400	-300
-200	-300
0	-300
200	-300
400	-300
600	-300
800	-300
1000	-300
1200	-300
1400	-300
-1500	-200
-1300	-200
-1100	-200
-900	-200
-700	-200
-500	-200
-300	-200
-100	-200
100	-200
300	-200
500	-200
700	-200
900	-200
1100	-200
1300	-200
1500	-200
-1600	-100
-1400	-100
-1200	-100
-1000	-100
-800	-100
-600	-100
-400	-100
-200	-100
0	-100
200	-100
400	-100
600	-100
800	-100
1000	-100
1200	-100
1400	-100
1600	-100
-1700	0
-1500	0
-1300	0
-1100	0
-900	0
-700	0
-500	0
-300	0
-100	0
100	0
300	0
500	0
700	0
900	0
1100	0
1300	0
1500	0
1700	0
-1600	100
-1400	100
-1200	100
-1000	100
-800	100
-600	100
-400	100
-200	100
0	100
200	100
400	100
600	100
800	100
1000	100
1200	100
1400	100
1600	100
-1500	200
-1300	200
-1100	200
-900	200
-700	200
-500	200
-300	200
-100	200
100	200
300	200
500	200
700	200
900	200
1100	200
1300	200
1500	200
-1400	300
-1200	300
-1000	300
-800	300
-600	300
-400	300
-200	300
0	300
200	300
400	300
600	300
800	300
1000	300
1200	300
1400	300
-1300	400
-1100	400
-900	400
-700	400
-500	400
-300	400
-100	400
100	400
300	400
500	400
700	400
900	400
1100	400
1300	400
-1200	500
-1000	500
-800	500
-600	500
-400	500
-200	500
0	500
200	500
400	500
600	500
800	500
1000	500
1200	500
-1100	600
-900	600
-700	600
-500	600
-300	600
-100	600
100	600
300	600
500	600
700	600
900	600
1100	600
-1000	700
-800	700
-600	700
-400	700
-200	700
0	700
200	700
400	700
600	700
800	700
1000	700
-900	800
-700	800
-500	800
-300	800
-100	800
100	800
300	800
500	800
700	800
900	800
-800	900
-600	900
-400	900
-200	900
0	900
200	900
400	900
600	900
800	900
-700	1000
-500	1000
-300	1000
-100	1000
100	1000
300	1000
500	1000
700	1000
-600	1100
-400	1100
-200	1100
0	1100
200	1100
400	1100
600	1100
-500	1200
-300	1200
-100	1200
100	1200
300	1200
500	1200
-400	1300
-200	1300
0	1300
200	1300
400	1300
-300	1400
-100	1400
100	1400
300	1400
-200	1500
0	1500
200	1500
-100	1600
100	1600
0	1700

-370.79	896.72
-105.94	1331.83
-1582.81	378.36
759.25	1509.66
-549.89	1174.18
-1064.46	-1198.15
992.57	-672.22
882.84	1200.67
-46.66	1251.12
388.45	503.22
-331.7	-1382.28
-558.71	-702.49
-1661.01	-795.82
179.09	-823.57
795.82	-1256.16
1150.22	-195.49
1423.9	-679.79
118.55	-1460.48
629.34	659.61
-522.14	-660.87
710.06	973.65
829.87	279.99
-316.56	683.57
1106.08	1455.43
-293.86	-1541.2
-1604.26	375.84
402.33	-25.22
705.01	-874.02
-731.5	1687.5
27.75	-1539.93
-198.01	-1259.95
-1287.69	-460.34
-1585.34	-208.1
196.75	-105.94
1114.91	1312.92
1602.99	35.31
596.55	1073.29
-1522.28	614.21
-1244.81	-278.73
238.37	919.42
-1579.03	1031.67
943.38	871.49
1682.45	-1064.46
-808.43	-1302.83
-74.41	-885.37
1471.83	-1024.1
761.77	1550.02
-1290.21	456.56
-599.07	-1099.77
-636.91	350.62
1585.34	-906.81
677.27	-1196.89
252.24	988.79
1531.11	-1186.8
-256.03	1558.85
1537.41	1451.65
939.6	1495.79
-1683.71	1014.01
361.97	317.82
-1225.89	630.6
-1368.41	1138.87
-1359.58	-78.19
969.87	-993.83
399.8	-185.4
102.16	112.25
