75
15
4
4

90	60	45	30
4	6	8	12

4649155.79
10457734.41
2613000.84
18588980.45

8000

200	244	282	346
300	366	423	519
150	183	212	260
400	488	564	692

-700	900
-700	800
-1500	1600
-200	1300
0	300
-900	600
200	500
-1300	900
-1500	1000
-1400	200
100	0
-4000	2400
-5400	-1500
-4300	1000
-7300	-200
-7600	400
-4500	3100
-2900	3600
-7800	1100
-3100	2500
-6700	1700
-3100	400
-5100	1000
-3000	-900
-5100	2400
-8000	-1000
-3400	400
-4500	2500
7300	3200
7800	5900
5800	5300
5700	5500
2000	8500
-1200	8100
-800	8600
1200	3300
1900	8600
-1100	4400
-200	6700
2500	7600
-2900	4400
400	8000
-200	8400
-800	5400
-1600	3400
-1400	8000
-1700	3200
1900	3900
-2000	8200
1700	4200
-400	500
-2000	2500
-1200	1400
-1100	1100
-1200	400
-100	2100
-100	100
-900	2100
900	300
500	1400
-900	2700
-2000	1100
0	3000
-1200	1500
-300	1700
-5800	-6000
-7100	-5800
-3200	-3400
-5900	-3700
-4800	-1900
-7100	-4900
2200	-400
1300	-1000
2200	-1700
1300	1200
	
-7432	2834
-5315	997
-3965	-2043
7249	5546
-5388	-1143
-4148	-4816
6592	2226
4914	-5218
-1910	3527
5388	2627
2226	-2262
5473	4671
-7699	572
-1837	-1022
-3126	8392
