72
14
4
2

90	60	45	30
4	6	8	12

503912.25
1134746.41

8000

200	244	282	346
300	366	423	519

0	0
-1200	-600
-1500	-500
-100	-1800
200	-2100
-100	-1700
-900	-1200
200	-2200
100	-2100
700	-2500
-700	-1700
-1100	-500
-1400	-900
-1400	-800
-1100	-200
-1400	-500
-1500	-900
-1500	-800
-900	-600
-1400	-400
300	600
500	900
500	1000
200	800
100	900
100	1000
200	900
600	1400
500	1200
300	700
400	800
-600	100
-600	200
-800	-200
-700	200
-700	-300
-700	-200
-2000	1200
-2000	1300
-1200	1000
-2000	1500
-600	800
200	2100
200	2200
100	2100
-100	2400
100	2200
-200	2000
-200	2100
-400	1800
-400	1900
-500	1800
-500	2600
100	2300
-600	500
-600	600
-900	600
-900	700
-1200	500
-1200	600
-1100	300
-1100	400
-1400	400
-1400	500
-1500	400
-1500	500
-1600	700
-1600	800
-1500	1000
-2000	1000
-500	1900
-900	-1100
	
-1130	-116
561	-2152
188	-725
693	-2268
621	-1807
-437	1771
-1699	1539
445	-244
-1098	1118
-1158	1931
-168	645
-837	317
-1951	1791
-176	533
