75
38
4
2

90	60	45	30
4	6	8	12

7748644.82
17430750.63

8000

200	244	282	346
300	366	423	519

-200	-500
300	-100
-200	700
300	0
700	-300
-500	-100
-300	0
0	-300
400	100
400	-500
-200	-400
500	-500
-400	100
-200	300
700	200
-1300	8000
-600	8800
-1600	8300
-1400	7700
-2600	8800
-2400	7900
-2500	7800
-1100	8000
-500	8800
-2100	9000
-500	8200
-2000	8000
-600	9100
-2500	8900
-2500	7400
-800	8800
-2100	7400
-2300	7400
-500	8700
-800	9100
-300	-800
-3000	1500
-1400	2400
-1200	1100
-100	700
200	1400
-2600	1500
-3600	200
-2900	700
-100	2800
-700	1700
-1000	3100
-2000	-200
-3300	2000
-2600	0
-1300	900
-800	1200
-3500	-800
-3300	2300
1000	-7000
800	-9500
-1200	-10100
600	-11300
-1700	-7600
-2300	-10200
1100	-10400
-1900	-9600
-1300	-7900
-5300	-3200
-7800	-200
-8700	-6100
-6000	-3200
-600	-1200
1000	-1600
-700	-1100
0	300
1000	200
-100	-1500
100	-300
1500	-200
	
-6533	6580
-8700	-2497
-2984	-9846
-5088	3376
1303	251
-4868	-1743
-2010	5182
-2874	-1586
-6125	-5591
-7664	6721
1068	2434
-1445	5057
-5371	-534
-7868	-3423
-4114	6784
-110	-9391
-8119	-7836
927	-1680
-7334	4711
-8669	-2560
785	-7224
-7365	-4083
-7397	-738
-3738	-1335
94	204
-1241	-4962
-1398	1633
-7569	-4931
-5339	5371
-440	-10710
-330	8841
-832	-7130
-7004	-3628
-3847	2434
-1680	-10914
-7648	6690
848	-5669
1084	-2230
