150
30
4
2

90	60	45	30
4	6	8	12

4422678.37
9953822.16

8000

200	244	282	346
300	366	423	519

-400	10600
-1100	10600
-1200	11500
400	12300
700	11300
-1300	12500
-1100	10500
800	10700
600	11100
0	12500
800	11800
400	11400
0	11300
-500	10900
-1100	11200
600	10600
-1100	12300
-600	12600
2600	-3300
3400	-3800
2600	-4400
2800	-3600
3000	-3900
4400	-3100
4300	-2700
4500	-2200
3700	-4400
3200	-2300
3500	-4100
4800	-2700
4100	-3500
4500	-4100
4300	-3600
3400	-3800
4300	-2300
3200	-4100
3300	-2400
4800	-2600
10200	8500
9000	6900
9500	8800
7900	7400
7700	8900
9900	8100
9900	8000
8100	8400
7700	6900
8600	8500
8200	8900
8600	8600
8400	8700
2300	1400
1300	400
1300	700
1600	200
1700	-100
1600	300
1300	1000
2300	1100
1500	500
1700	-100
1100	0
1900	100
1400	300
1800	-300
11800	800
9900	2100
10600	-500
12400	800
10400	300
12600	400
11500	700
11000	-300
9800	-600
11100	1300
-6700	9000
-5600	9600
-5600	9700
-5700	10000
-5400	10100
-5000	9600
-6400	10300
-6300	10300
-5700	10000
-5300	10600
-5700	9600
-6700	9700
-6100	9800
-6600	9500
-5100	10400
-6200	9500
-6700	10600
-5100	10200
-8600	8700
-8200	7800
-9200	8600
-8600	7800
600	6700
1300	5900
2100	6600
800	5900
2000	7000
100	6200
1900	5700
1500	7000
2000	5500
800	5100
300	5400
1800	6800
1200	5300
300	6500
400	6200
1900	5200
9200	-2800
9200	-2600
8000	-2800
9100	-1800
9300	-2400
7600	-1500
8800	-3300
8300	-2800
8600	-2300
9200	-2000
8200	-2900
8800	-2900
8200	-2700
8800	-1300
8300	-2900
9000	-1700
4900	-400
5800	-600
6400	-700
5400	-1500
6600	-300
6500	-1300
5700	-2000
3800	-200
-4400	8800
-3600	10000
-3700	9800
-3900	11000
-3400	11100
-4700	11100
-2800	10500
-3800	9800
-3200	9100
-2500	9700
-4600	11100
-3600	10700
-3500	9200
	
297	-427
4272	-3512
-3619	83
8959	9220
-3702	-2231
8995	3168
-7761	-4035
10585	-581
-1602	-1756
-8520	-3975
-4806	3133
2017	2243
-7381	12294
-9113	5352
2955	3311
10715	-1282
5743	11700
-6016	11700
-7867	12424
1044	-2990
-3524	2195
-2172	11819
5221	5530
-3406	10858
-4569	12127
7108	2160
5506	5186
2017	795
2800	8140
-3916	8188
