75
38
4
2

90	60	45	30
4	6	8	12

965946.28
2172072.81

8000

200	244	282	346
300	366	423	519

2200	2200
3600	2600
2100	4500
4500	3500
5500	2000
3300	3400
5000	5000
5500	4500
2600	5900
4000	6600
5500	6500
3500	5100
6200	3500
6200	5700
6200	2400
2100	3600
3300	4400
900	5600
6200	4800
6600	1400
4400	1300
2600	1300
1100	2800
700	4300
1700	6400
4100	4600
5500	3400
3500	1600
5200	2600
4300	2600
3100	7600
2200	5300
2600	2900
5000	4000
5500	5000
5400	1000
6000	1500
4700	6600
3000	6000
3000	5000
1200	1700
1500	1400
1600	1900
2100	4800
5000	3000
5100	4200
5000	1500
4800	2100
1200	3800
1500	5600
2900	3900
5400	3800
5500	5700
6700	4100
1000	7000
600	2500
6500	2700
4000	6000
7000	6400
6400	400
3600	600
3000	2000
2000	3000
1500	500
5000	7000
5700	7200
4500	4200
3800	3300
5000	400
6600	800
5900	500
3500	6000
2700	2400
4000	2000
4000	3700
	
6762	2051
5204	6923
3470	5631
1718	6490
1530	1253
4129	1325
3786	3957
5321	7155
2151	1424
3847	4811
5066	637
931	5099
2926	964
6496	3708
4911	5509
4661	1230
2206	1818
2832	3520
4124	842
5875	881
4839	4384
665	4356
3847	1884
2040	2838
6745	6784
1458	3797
4229	4717
693	981
2594	5022
4179	3636
1347	5016
2877	3769
2128	7494
5847	5404
5288	4002
1918	3514
3187	704
2339	5132
