150
75
4
2

90	60	45	30
4	6	8	12

5772300.30
12984482.04

8000

200	244	282	346
300	366	423	519

-100	-400
300	0
-100	600
300	0
600	-300
-500	-100
-200	0
0	-200
400	100
300	-400
-100	-400
400	-400
-300	100
-100	300
600	200
-1900	10900
-1400	11500
-2100	11100
-1900	10700
-2800	11400
-2600	10800
-2700	10700
-1700	10900
-1300	11400
-2500	11600
-1300	11100
-2400	10800
-1300	11700
-2800	11500
-2700	10500
-1500	11500
-2400	10400
-2600	10400
-1300	11400
-1500	11700
-1400	500
-3000	1800
-2000	2300
-1900	1500
-1300	1300
-1100	1700
-2700	1700
-3300	1000
-2900	1300
-1300	2500
-1600	1900
-1800	2600
-2400	800
-3100	2000
-2700	900
-2000	1400
-1700	1600
-3200	400
-3100	2200
200	-10800
100	-12200
-1000	-12500
-100	-13200
-1300	-11100
-1600	-12600
200	-12700
-1400	-12200
-1100	-11300
-8400	-4300
-9700	-2700
-10200	-5800
-8800	-4300
0	-1400
1000	-1600
-100	-1300
400	-400
1000	-500
300	-1500
400	-800
1300	-700
1000	-300
900	-400
-8800	5000
-10500	5300
-9800	5100
-10200	6100
-9300	5600
-9700	5100
-10700	5700
-3000	300
-2700	500
-2500	-100
-3100	200
-2500	400
-3000	400
-2100	100
-2200	300
-2600	300
-2700	600
-2200	500
-3000	900
-2900	0
-2900	0
1900	100
800	600
1500	0
1900	100
1200	-100
1200	600
1400	0
1100	600
700	700
1400	-200
1100	700
1400	400
1900	700
3000	3400
2900	2800
3500	2600
2400	2400
10500	1900
10900	3500
12500	2200
11500	900
12900	1400
12100	1100
11500	1400
12600	1500
13400	1800
12000	2500
1400	6200
2400	7700
2200	6900
2600	7600
2800	5900
1200	6700
2400	6000
2100	7700
2000	6600
1000	7300
900	6500
400	5700
100	6100
200	6700
0	6800
-800	6300
-700	5700
400	5900
-2900	-3900
-2300	-4300
-1900	-4700
-2600	-4600
-2200	-4800
-2100	-3700
-2900	-4600
	
9393	-3307
-2914	-11412
7671	9745
-3727	2318
8268	10098
13351	-122
8485	840
271	3863
-3822	-12781
7278	2223
-6072	9881
6994	-1559
-3185	-2968
2657	2304
7428	5232
3605	3117
6519	-813
-4053	542
-1233	-7292
-8891	5964
-7346	-8688
-8864	1342
3185	9325
-8607	-6465
-3958	-13012
271	8607
-190	-6452
-8552	1261
8864	-3876
2887	-1491
13107	9854
5693	6912
-908	2006
-8769	10694
6262	-10775
759	-9799
-3375	-1111
9705	11195
3050	4242
2223	-5557
11616	-3632
-8715	10165
-5218	2385
9488	-9433
-7116	-976
3836	2521
-6628	1355
9664	-420
7441	-2670
8552	-1667
-4893	-10491
-3456	-8580
10084	1992
-2928	8471
664	-7197
11087	-4025
-4229	-8756
1979	637
-10287	-4947
-7116	-1301
-312	-976
-1125	-8864
11873	-8851
-2196	11128
4446	8593
-8973	3280
11263	-2114
3443	-5381
-285	678
-8864	0
-8986	-9650
8796	447
-3443	-12402
5950	-10979
-6492	6045
