150
30
4
2

90	60	45	30
4	6	8	12

4752915.53
10699856.96

8000

200	244	282	346
300	366	423	519

5800	-7500
8000	-7600
7900	-8000
6400	-6600
6100	-6500
7300	-7100
6300	-7600
5700	-6900
6400	-7600
6400	-8100
7800	-6900
2000	200
1400	0
700	-900
900	1800
1700	-500
1400	-600
2000	800
2000	1500
900	600
1900	1200
800	-200
900	1500
2400	500
1400	1600
-200	0
2000	1100
700	-200
-10100	-2500
-9400	-2600
-9900	-2200
-11200	-2000
-9500	-1900
-11200	-2700
-10200	-1500
-9600	-1300
-11000	-1700
-10100	-1500
-10500	-1000
-10600	-2600
-10900	-2600
-10200	-2600
-10100	-1400
-9900	-1200
-9400	-2400
-9600	-1300
-10000	-1600
-11100	-1200
-10900	-1200
-6600	-1200
-4800	-2700
-5900	300
-4700	-400
-6200	-1000
-7200	-1100
-5900	-100
-7300	-600
-6200	-300
-7200	-1700
-6700	-1100
-6900	-2500
-5600	100
-6600	-600
-7200	-700
-4600	-1500
-4500	-1800
-5100	-2100
-7300	-1800
-6100	-1500
-5700	6000
-4600	7400
-5700	6700
-4900	7200
4600	10100
5000	11300
5400	10300
-8000	2800
-8100	3500
-8500	3100
-8100	2900
-7600	2800
-800	-5300
-1100	-5500
-1200	-4800
-1000	-5700
-800	-4900
-500	-6100
-1400	-5700
10600	600
9600	600
9200	2300
10200	1300
9000	2400
9400	600
10700	500
10600	-100
10200	1600
9000	800
11300	-100
8800	1500
8700	2100
10000	200
10800	1600
11400	1800
9900	1100
8700	400
11000	1600
10200	2500
-800	10800
-900	10200
-1000	10800
-400	10800
-800	10400
-900	10000
-700	11100
-400	10200
-1200	10100
-1400	11200
-1000	10500
1500	-400
3000	-700
3100	800
1500	100
1700	700
1900	-800
1900	-900
1400	-200
2100	-700
2400	-1000
2600	1000
2000	-600
2300	300
2700	-500
2500	300
2700	-200
1700	-400
3100	-1000
2200	200
2800	-300
-500	1300
100	1800
200	-200
-900	1000
500	-400
-100	100
-1100	1900
-1200	300
-300	-300
-1800	400
-2100	100
	
-10727	5314
8968	5253
11158	-2682
3358	5856
-8132	1981
-7516	197
-5105	-7701
2793	-4429
-8476	10543
7430	9005
-6188	1636
3063	344
-1242	-2276
-2251	10481
8784	5991
5179	10346
-10567	-7430
5339	8931
-603	-1722
9534	10038
4662	-8045
-3334	10543
-357	7443
-3420	5597
-5782	-6348
-3777	-6065
-849	-1169
-6028	-3445
10592	-4158
9657	2128
